,0,1,2,3,4,5,6,7,8,9,10
1622,0.27,0.42,0.66,0.11,0.1,0.04,0.14,0.02,0.34,0.78,0.18
1623,0.3466666666666666,0.48,0.65,0.09,0.28,0.11,0.11,0.01,0.46,0.68,0.14
1624,0.1,0.62,0.69,0.01,0.05571428571428571,0.05,0.03,0.0,0.06,0.95,0.02
1625,0.14,0.5033333333333334,0.46,0.01,0.07,0.01,0.03,0.0,0.17,0.92,0.02
1626,0.31333333333333335,0.48,0.7,0.14,0.264,0.0425,0.14,0.01,0.1,0.79,0.01
1627,0.21,0.475,0.66,0.13,0.26,0.03,0.16,0.01,0.43,0.77,0.1
1628,0.35371428571428576,0.415,0.64,0.04,0.23,0.01,0.07,0.0,0.21,0.8,0.08
1629,0.17,0.53,0.57,0.01,0.26,0.02,0.06,0.0,0.14,0.83,0.04
1630,0.24,0.39,0.59,0.04,0.29,0.05,0.11,0.0,0.21,0.65,0.12
1631,0.23,0.42,0.67,0.11,0.38,0.06,0.11,0.02,0.31,0.94,0.09
1632,0.49333333333333335,0.74,0.37,0.31,0.25,0.43,0.18,0.01,0.65,0.41,0.19
1633,0.19666666666666668,0.43,0.53,0.04,0.1,0.01,0.01,0.0,0.06,0.85,0.04
1634,0.15,0.39,0.58,0.02,0.21,0.0,0.03,0.0,0.08,0.8,0.04
1635,0.2986666666666667,0.3233333333333333,0.35,0.03,0.19,0.01,0.04,0.0,0.07,0.8,0.06
1636,0.4625,0.46,0.72,0.16,0.29,0.055,0.09,0.06,0.31,0.8,0.11
1637,0.38666666666666666,0.41,0.63,0.23,0.2,0.065,0.09,0.0,0.12,0.65,0.09
1638,0.08,0.49,0.69,0.1,0.15,0.03,0.09,0.02,0.15,0.88,0.08
1639,0.26666666666666666,0.68,0.72,0.19,0.14,0.03,0.03,0.0,0.18,0.97,0.07
1640,0.25,0.34,0.54,0.06,0.28,0.03,0.09,0.0,0.13,0.88,0.14
1641,0.19666666666666666,0.47,0.54,0.08,0.02,0.05,0.16,0.0,0.09,0.96,0.0
1642,0.09,0.31,0.44,0.04,0.1,0.02,0.18,0.0,0.33,0.79,0.07
1643,0.52,0.495,0.63,0.13,0.24,0.125,0.13,0.05,0.35,0.5425,0.19
1644,0.13666666666666666,0.47,0.59,0.01,0.08,0.0,0.02,0.0,0.1,0.94,0.05
1645,0.09,0.3,0.68,0.04,0.14,0.03,0.02,0.0,0.06,0.94,0.0
1646,0.34,0.49,0.68,0.17,0.19,0.14,0.12,0.02,0.15,0.74,0.22
1647,0.24666666666666667,0.57,0.49,0.16,0.20166666666666663,0.11,0.22,0.01,0.29,0.85,0.09
1648,0.2633333333333333,0.43,0.53,0.08,0.3,0.04,0.06,0.01,0.23,0.73,0.06
1649,0.27,0.4533333333333333,0.65,0.03,0.2,0.01,0.03,0.0,0.06,0.91,0.07
1650,0.42,0.58,0.81,0.27,0.32,0.05,0.21,0.01,0.5,0.84,0.11
1651,0.06,0.22,0.41,0.0,0.01,0.01,0.0,0.0,0.01,0.99,0.03
1652,0.13666666666666666,0.4,0.55,0.04,0.04,0.04,0.01,0.01,0.01,0.93,0.01
1653,0.15,0.31,0.69,0.08,0.14,0.04,0.07,0.02,0.5,0.97,0.03
1654,0.38,0.6042857142857143,0.7,0.07,0.15,0.13,0.1,0.03,0.22,0.79,0.14
1655,0.182,0.28,0.58,0.01,0.08,0.02,0.0,0.0,0.08,0.84,0.03
1656,0.4283333333333333,0.47,0.59,0.24,0.33,0.06,0.29,0.01,0.37,0.58,0.15
1657,0.17,0.61,0.49,0.05,0.155,0.02,0.05,0.0,0.11,0.83,0.04
1658,0.09,0.57,0.53,0.03,0.16,0.025,0.04,0.01,0.01,0.94,0.05
1659,0.2866666666666667,0.56,0.52,0.13,0.245,0.03,0.22,0.02,0.31,0.2,0.12
1660,0.17,0.325,0.5,0.04,0.22,0.03,0.05,0.0,0.07,0.8,0.03
1661,0.15,0.495,0.51,0.03,0.46,0.03,0.07,0.0,0.21,0.82,0.1
1662,0.175,0.63,0.56,0.06,0.11,0.05,0.04,0.0,0.07,0.79,0.07
1663,0.3016666666666667,0.54,0.55,0.01,0.06,0.025,0.06,0.01,0.05,0.86,0.02
1664,0.15,0.45,0.82,0.05,0.044000000000000004,0.01,0.25,0.0,0.05,0.63,0.09
1665,0.23,0.34,0.72,0.24,0.48,0.04,0.06,0.03,0.54,0.8,0.04
1666,0.27,0.48,0.66,0.18,0.28,0.09,0.18,0.04,0.31,0.7975,0.17
1667,0.12,0.192,0.53,0.14,0.07,0.02,0.05,0.0,0.28,0.84,0.0
1668,0.3207142857142857,0.32,0.7,0.19,0.39,0.03,0.1,0.01,0.51,0.95,0.07
1669,0.36,0.43,0.56,0.02,0.28,0.02,0.04,0.0,0.08,0.68,0.05
1670,0.37666666666666665,0.62,0.45,0.06,0.21,0.06,0.19,0.0,0.48,0.77,0.06
1671,0.26,0.49,0.69,0.21,0.25666666666666665,0.08,0.19,0.0,0.38,0.79,0.1
1672,0.6608333333333334,0.46666666666666673,0.62,0.23,0.43,0.08,0.27,0.01,0.39,0.62,0.14
1673,0.5,0.49,0.72,0.15,0.335,0.16,0.26,0.03,0.39,0.71,0.14
1674,0.39666666666666667,0.51,0.67,0.28,0.265,0.21333333333333332,0.22,0.05,0.39,0.69,0.22
1675,0.17,0.3,0.57,0.01,0.02,0.0,0.0,0.0,0.01,0.96,0.01
1676,0.45333333333333337,0.5266666666666666,0.55,0.22,0.345,0.12,0.29,0.05,0.41,0.73,0.07333333333333333
1677,0.1,0.6,0.66,0.11,0.22,0.07,0.09,0.03,0.31,0.87,0.08
1678,0.27,0.56,0.77,0.03,0.06,0.03,0.26,0.0,0.14,0.6,0.07
1679,0.095,0.22,0.65,0.03,0.05,0.02,0.02,0.0,0.09,0.95,0.0
1680,0.32,0.53,0.45,0.18,0.26,0.08,0.16,0.04,0.34,0.47,0.11
1681,0.445,0.43,0.65,0.09,0.375,0.07333333333333333,0.2,0.04,0.3,0.6825,0.19
1682,0.315,0.49,0.66,0.05,0.24,0.14,0.09,0.0,0.44,0.62,0.06
1683,0.03,0.12,0.59,0.0,0.04,0.0,0.18,0.0,0.18,1.0,0.0
1684,0.385,0.5433333333333333,0.6,0.11,0.19,0.056666666666666664,0.08,0.03,0.19,0.735,0.13
1685,0.11,0.36,0.59,0.05,0.07,0.01,0.0,0.0,0.08,0.94,0.03
1686,0.1,0.16,0.47,0.0,0.05,0.0,0.0,0.0,0.02,0.94,0.0
1687,0.08,0.56,0.8,0.12,0.24,0.12,0.13,0.04,0.31,0.83,0.16
1688,0.19,0.49,0.57,0.22,0.205,0.01,0.14,0.0,0.36,0.91,0.09
1689,0.20666666666666667,0.54,0.55,0.04,0.145,0.01,0.07,0.0,0.12,0.81,0.04
1690,0.4557142857142857,0.38,0.63,0.05,0.2,0.04,0.06,0.0,0.2,0.84,0.07
1691,0.136,0.44,0.7,0.07,0.18,0.01,0.06,0.02,0.22,0.91,0.08
1692,0.3125,0.392,0.67,0.1,0.33,0.02,0.13,0.02,0.25,0.82,0.14
1693,0.35,0.486,0.28,0.16,0.23,0.04,0.18,0.0,0.14,0.84,0.03666666666666667
1694,0.15,0.48,0.56,0.03,0.16,0.03,0.01,0.0,0.0,0.9,0.0
1695,0.365,0.49,0.61,0.12,0.18,0.11333333333333333,0.19,0.03,0.36,0.735,0.14
1696,0.262,0.43,0.6,0.1,0.2766666666666666,0.07333333333333333,0.08,0.02,0.28,0.685,0.13
1697,0.04,0.48,0.73,0.0,0.07,0.0,0.03,0.0,0.03,0.94,0.01
1698,0.295,0.5,0.67,0.13,0.2,0.03,0.14,0.0,0.36,0.89,0.13
1699,0.12,0.58,0.61,0.02,0.2,0.03,0.08,0.01,0.3,0.92,0.04
1700,0.45016666666666666,0.445,0.7,0.16,0.26,0.06,0.18,0.01,0.49,0.74,0.17
1701,0.18,0.4,0.67,0.03,0.2,0.02,0.08,0.0,0.4,0.76,0.02
1702,0.30333333333333334,0.7,0.7,0.06,0.35,0.07333333333333333,0.18,0.04,0.25,0.615,0.13333333333333333
1703,0.19,0.5933333333333333,0.47,0.06,0.21,0.04,0.11,0.0,0.28,0.84,0.08
1704,0.31,0.56,0.55,0.1,0.24,0.05,0.1,0.01,0.31,0.88,0.09
1705,0.28,0.5,0.58,0.14,0.355,0.11,0.13,0.04,0.45,0.64,0.08
1706,0.39,0.8,0.94,0.16,0.115,0.2,0.29,0.03,0.29,0.4985,0.17
1707,0.39,0.57,0.73,0.17,0.15,0.14,0.11,0.01,0.28,0.72,0.08
1708,0.18,0.3,0.62,0.08,0.08,0.02,0.02,0.0,0.05,0.94,0.0
1709,0.1,0.36,0.58,0.1,0.17,0.02,0.02,0.0,0.07,0.89,0.01
1710,0.4,0.38,0.33,0.1,0.19,0.05,0.05,0.01,0.14,0.77,0.01
1711,0.575,0.43666666666666665,0.6,0.27,0.3416666666666666,0.125,0.19,0.02,0.41,0.23,0.22
1712,0.07,0.5733333333333334,0.62,0.01,0.03,0.0,0.06,0.0,0.03,0.89,0.0
1713,0.42,0.47,0.61,0.22,0.3,0.225,0.19,0.03,0.3,0.6,0.29
1714,0.5591666666666666,0.47,0.63,0.22,0.44,0.2533333333333333,0.3,0.02,0.48,0.4275,0.24
1715,0.12666666666666665,0.4,0.54,0.05,0.05,0.02,0.0,0.0,0.0,0.96,0.01
1716,0.16,0.53,0.53,0.06,0.23,0.03,0.05,0.0,0.12,0.86,0.04
1717,0.08,0.39,0.41,0.01,0.09,0.0,0.02,0.0,0.02,0.94,0.01
1718,0.21666666666666667,0.496,0.58,0.08,0.23,0.02,0.09,0.01,0.15,0.86,0.056666666666666664
1719,0.384,0.17,0.72,0.07,0.1,0.04,0.05,0.03,0.19,0.685,0.03
1720,0.2678333333333333,0.4,0.77,0.27,0.18,0.07,0.14,0.03,0.36,0.87,0.13
1721,0.11,0.53,0.5,0.0,0.09,0.01,0.03,0.0,0.08,0.87,0.03
1722,0.03,0.2,0.67,0.0,0.01,0.0,0.02,0.0,0.0,1.0,0.0
1723,0.25,0.43,0.72,0.06,0.32,0.05,0.07,0.0,0.52,0.76,0.1
1724,0.28,0.39,0.5,0.18,0.3766666666666667,0.08,0.12,0.0,0.34,0.53,0.09
1725,0.19666666666666666,0.12,0.87,0.02,0.05,0.01,0.01,0.01,0.07,0.9,0.02
1726,0.32,0.52,0.63,0.05,0.205,0.12,0.23,0.01,0.3,0.73,0.12
1727,0.16,0.35,0.56,0.07,0.215,0.0,0.06,0.01,0.22,0.92,0.05
1728,0.16,0.3133333333333333,0.54,0.01,0.21,0.03,0.02,0.0,0.04,0.88,0.02
1729,0.22,0.47,0.63,0.1,0.35,0.08,0.03,0.01,0.03,0.85,0.03
1730,0.3107142857142857,0.46,0.66,0.11,0.24,0.06,0.11,0.0,0.26,0.87,0.09
1731,0.08,0.45,0.6,0.03,0.14400000000000002,0.02,0.04,0.0,0.04,0.85,0.05
1732,0.09,0.46,0.56,0.0,0.1,0.02,0.02,0.01,0.03,0.82,0.02
1733,0.05,0.32,0.66,0.06,0.05,0.01,0.0,0.0,0.03,0.99,0.01
1734,0.36,0.41,0.69,0.14,0.21,0.04,0.18,0.01,0.36,0.68,0.13
1735,0.39,0.16,0.75,0.35,0.094,0.22,0.13,0.02,0.19,0.46,0.13
1736,0.1,0.18,0.74,0.0,0.0,0.0,0.01,0.0,0.01,0.92,0.0
1737,0.355,0.52,0.74,0.2,0.18,0.04,0.17,0.0,0.35,0.95,0.16
1738,0.7316666666666666,0.46,0.66,0.08,0.34,0.1,0.17,0.03,0.18,0.86,0.07
1739,0.2866666666666667,0.56,0.52,0.13,0.245,0.03,0.22,0.02,0.31,0.2,0.12
1740,0.155,0.49,0.57,0.09,0.24,0.04,0.04,0.0,0.22,0.93,0.04
1741,0.2,0.26,0.56,0.04,0.48,0.02,0.2,0.01,0.35,0.81,0.11
1742,0.14666666666666667,0.43,0.58,0.0,0.17571428571428568,0.02,0.03,0.0,0.15,0.91,0.08
1743,0.255,0.47,0.63,0.04,0.09,0.01,0.02,0.01,0.08,0.8675,0.02
1744,0.09,0.39,0.56,0.04,0.12,0.02,0.0,0.01,0.07,0.91,0.0
1745,0.2,0.3533333333333333,0.53,0.04,0.1,0.01,0.03,0.0,0.0,0.84,0.04
1746,0.2,0.41,0.63,0.02,0.11,0.055,0.01,0.0,0.03,0.89,0.0
1747,0.05,0.23,0.67,0.0,0.02,0.0,0.0,0.0,0.05,0.94,0.02
1748,0.31,0.32,0.49,0.07,0.23,0.04,0.11,0.0,0.31,0.58,0.06
1749,0.23,0.5,0.94,0.07,0.08,0.03,0.02,0.0,0.29,0.84,0.08
1750,0.2325,0.58,0.76,0.12,0.26,0.01,0.17,0.0,0.31,0.92,0.04
1751,0.29,0.44333333333333336,0.59,0.14,0.29,0.07,0.12,0.03,0.26,0.93,0.08
1752,0.245,0.48,0.55,0.02,0.1,0.1,0.08,0.0,0.34,0.56,0.05
1753,0.22,0.43,0.55,0.08,0.13,0.04,0.04,0.01,0.05,0.88,0.03
1754,0.13,0.42,0.55,0.04,0.15,0.03,0.08,0.02,0.08,0.91,0.0
1755,0.5011666666666666,0.53,0.67,0.23,0.31,0.03,0.22,0.03,0.32,0.73,0.23
1756,0.24833333333333332,0.35,0.81,0.04,0.14,0.0,0.06,0.0,0.4,0.92,0.01
1757,0.4266666666666667,0.52,0.67,0.26,0.31,0.08,0.36,0.08,0.45,0.51,0.28
1758,0.15,0.41,0.55,0.01,0.315,0.02,0.09,0.01,0.13,0.85,0.0225
1759,0.43416666666666665,0.26,0.43,0.24,0.21,0.06,0.2,0.02,0.22,0.52,0.15
1760,0.5175,0.49,0.57,0.07,0.43,0.09,0.19,0.03,0.35,0.72,0.15666666666666665
1761,0.08666666666666668,0.32,0.48,0.03,0.1,0.04,0.01,0.0,0.03,0.9,0.02
1762,0.06,0.3,0.64,0.0,0.03,0.0,0.0,0.0,0.0,0.97,0.0
1763,0.23,0.51,0.65,0.05,0.16,0.05,0.06,0.01,0.12,0.9,0.0
1764,0.38,0.49,0.65,0.22,0.27,0.13,0.22,0.01,0.37,0.7,0.19
1765,0.47,0.48,0.58,0.22,0.29,0.135,0.41,0.0475,0.39,0.57,0.22
1766,0.25,0.59,0.71,0.17,0.21,0.04,0.11,0.06,0.18,0.59,0.11
1767,0.435,0.44,0.58,0.1,0.33,0.12,0.14,0.02,0.4,0.73,0.11
1768,0.43,0.64,0.74,0.21,0.15,0.04,0.17,0.0,0.25,0.22,0.09
1769,0.31,0.53,0.64,0.07,0.24,0.04,0.08,0.0,0.16,0.63,0.1
1770,0.27,0.38,0.59,0.04,0.1,0.03,0.07,0.0,0.31,0.67,0.06
1771,0.1,0.32,0.66,0.11,0.22,0.01,0.11,0.0,0.48,0.9,0.03
1772,0.3266666666666667,0.48,0.51,0.06,0.09,0.11,0.05,0.01,0.2,0.62,0.03
1773,0.31,0.41,0.65,0.16,0.34,0.07,0.26,0.01,0.52,0.8066666666666668,0.09
1774,0.24,0.4533333333333333,0.57,0.07,0.335,0.1,0.13,0.02,0.39,0.64,0.1
1775,0.33333333333333326,0.49,0.65,0.01,0.2,0.015,0.01,0.01,0.07,0.8366666666666667,0.04
1776,0.35,0.57,0.64,0.26,0.37,0.07,0.26,0.07,0.42,0.6333333333333333,0.2
1777,0.77,0.54,0.69,0.21,0.31,0.15,0.23,0.04,0.36,0.6075,0.2
1778,0.05,0.43,0.62,0.0,0.01,0.0,0.05,0.0,0.0,0.92,0.0
1779,0.19,0.46,0.69,0.11,0.26,0.01,0.02,0.0,0.1,0.8,0.06
1780,0.39,0.16,0.75,0.35,0.094,0.22,0.13,0.02,0.19,0.46,0.13
1781,0.3,0.41,0.71,0.16,0.11,0.07,0.14,0.01,0.28,0.86,0.12
1782,0.24,0.68,0.46,0.09,0.135,0.005,0.1,0.0,0.13,0.12,0.07
1783,0.14,0.53,0.69,0.1,0.33,0.05,0.22,0.01,0.54,0.82,0.04
1784,0.3257142857142857,0.62,0.57,0.06,0.28,0.04,0.28,0.02,0.33,0.72,0.11
1785,0.38,0.5225,0.67,0.15,0.23,0.14,0.22,0.06,0.47,0.7,0.1375
1786,0.295,0.52,0.58,0.1,0.165,0.075,0.24,0.06,0.25,0.69,0.21
1787,0.1,0.43,0.51,0.02,0.05,0.02,0.02,0.0,0.02,0.96,0.0
1788,0.31,0.38,0.67,0.06,0.16,0.02333333333333333,0.12,0.0,0.17,0.845,0.11
1789,0.1,0.39,0.54,0.01,0.16,0.0,0.01,0.0,0.04,0.83,0.07
1790,0.105,0.36,0.67,0.02,0.06,0.0,0.0,0.0,0.0,1.0,0.0
1791,0.25,0.66,0.68,0.14,0.21,0.16,0.15,0.03,0.46,0.76,0.13
1792,0.02,0.12,0.57,0.0,0.01,0.0,0.01,0.0,0.01,0.94,0.0
1793,0.15,0.55,0.63,0.03,0.07,0.04,0.02,0.01,0.01,0.82,0.02
1794,0.39,0.43,0.61,0.26,0.4616666666666667,0.16,0.28,0.07,0.47,0.55,0.42
1795,0.21,0.47,0.59,0.13,0.35,0.12,0.19,0.01,0.31,0.77,0.24
1796,0.41,0.525,0.45,0.22,0.31,0.13,0.16,0.01,0.27,0.605,0.13
1797,0.31,0.31,0.64,0.02,0.21,0.03,0.06,0.0,0.67,0.84,0.01
1798,0.26,0.45,0.64,0.07,0.18,0.11,0.1,0.01,0.28,0.83,0.08
1799,0.4333333333333333,0.5,0.55,0.1,0.19,0.03,0.13,0.01,0.4,0.605,0.12
1800,0.28,0.5,0.55,0.23,0.27,0.09,0.15,0.01,0.37,0.65,0.19
1801,0.21,0.44,0.68,0.06,0.13,0.05333333333333334,0.04,0.01,0.16,0.77,0.06
1802,0.21,0.36,0.6,0.05,0.21,0.01,0.01,0.01,0.14,0.91,0.03
1803,0.13,0.57,0.7,0.02,0.28,0.02,0.16,0.0,0.32,0.79,0.02
1804,0.46,0.5075,0.53,0.21,0.15,0.15,0.21,0.05,0.26,0.57,0.15
1805,0.26321428571428573,0.57,0.62,0.13,0.21,0.05,0.1,0.0,0.28,0.91,0.12666666666666665
1806,0.25,0.36,0.59,0.07,0.16,0.05,0.09,0.0,0.17,0.81,0.1
1807,0.14,0.37,0.56,0.04,0.09,0.04,0.02,0.0,0.21,0.79,0.06
1808,0.2626666666666667,0.43,0.65,0.12,0.25,0.07,0.17,0.03,0.33,0.67,0.13
1809,0.03,0.35,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0
1810,0.53,0.32,0.67,0.09,0.32,0.08,0.1,0.01,0.27,0.78,0.06
1811,0.19,0.38,0.49,0.04,0.06,0.02,0.0,0.01,0.03,0.94,0.0
1812,0.34,0.39,0.7,0.18,0.32,0.12,0.12,0.02,0.27,0.67,0.12
1813,0.27,0.465,0.68,0.06,0.325,0.11,0.14,0.0,0.29,0.65,0.12
1814,0.4125,0.585,0.49,0.26,0.355,0.14,0.15,0.0,0.39,0.79,0.12
1815,0.11,0.43,0.61,0.05,0.12,0.01,0.05,0.0,0.05,0.9,0.01
1816,0.5366666666666666,0.5066666666666666,0.61,0.29,0.25,0.19,0.27,0.06,0.34,0.63,0.16
1817,0.34,0.52,0.52,0.23,0.32,0.03,0.19,0.04,0.41,0.73,0.17
1818,0.28,0.43,0.52,0.15,0.284,0.09,0.12,0.0,0.23,0.75,0.19
1819,0.5116666666666666,0.48,0.65,0.24,0.17,0.14,0.34,0.01,0.41,0.54,0.29
1820,0.22321428571428573,0.24,0.64,0.03,0.1,0.0,0.02,0.0,0.05,0.98,0.01
1821,0.3866666666666667,0.586,0.51,0.24,0.38,0.09,0.09,0.02,0.68,0.93,0.0825
1822,0.14666666666666667,0.33,0.57,0.02,0.06,0.01,0.0,0.0,0.01,0.91,0.0
1823,0.14,0.46,0.53,0.02,0.32,0.01,0.01,0.0,0.12,0.87,0.02
1824,0.23,0.42,0.53,0.06,0.2583333333333333,0.02,0.02,0.0,0.07,0.81,0.04
1825,0.13,0.54,0.73,0.15,0.24,0.08,0.17,0.01,0.42,0.58,0.2
1826,0.37,0.61,0.68,0.21,0.26,0.08,0.16,0.04,0.32,0.25333333333333335,0.14
1827,0.11800000000000001,0.5,0.65,0.06,0.1,0.02,0.01,0.0,0.27,0.88,0.03
1828,0.7898333333333335,0.41,0.62,0.12,0.28,0.035,0.13,0.02,0.3,0.76,0.15
1829,0.33,0.51,0.73,0.07,0.179,0.08,0.17,0.01,0.14,0.5025,0.21
1830,0.32833333333333337,0.3766666666666667,0.58,0.05,0.41,0.02,0.03,0.0,0.06,0.86,0.1
1831,0.22333333333333333,0.64,0.38,0.13,0.19,0.1,0.16,0.02,0.35,0.635,0.08
1832,0.28,0.49,0.73,0.11,0.07,0.01,0.27,0.01,0.32,0.96,0.04
1833,0.4966666666666667,0.43,0.74,0.05,0.19,0.02,0.18,0.02,0.11,0.71,0.07
1834,0.28,0.58,0.61,0.14,0.154,0.0325,0.12,0.01,0.07,0.83,0.05
1835,0.19,0.44,0.61,0.07,0.18,0.05,0.03,0.0,0.05,0.95,0.03
1836,0.5141666666666667,0.33,0.84,0.18,0.5783333333333334,0.03,0.07,0.03,0.16,0.27,0.06
1837,0.28,0.41,0.47,0.13,0.38,0.05,0.12,0.01,0.38,0.71,0.13
1838,0.195,0.49,0.53,0.0,0.19,0.03,0.03,0.0,0.02,0.83,0.03
1839,0.39,0.41,0.58,0.12,0.14,0.02,0.16,0.0,0.17,0.47,0.06
1840,0.4257142857142857,0.3533333333333333,0.63,0.14,0.36166666666666664,0.09,0.22,0.03,0.34,0.82,0.11
1841,0.56,0.5,0.59,0.21,0.355,0.13,0.16,0.04,0.36,0.72,0.09
1842,0.09,0.45,0.66,0.06,0.06,0.0,0.04,0.0,0.0,0.76,0.02
1843,0.2,0.51,0.65,0.03,0.12,0.0,0.05,0.01,0.11,0.85,0.01
1844,0.4057142857142857,0.52,0.63,0.14,0.25,0.04,0.14,0.01,0.32,0.7,0.04
1845,0.42333333333333334,0.3,0.83,0.27,0.63,0.11,0.66,0.21,0.73,0.63,0.63
1846,0.21,0.58,0.64,0.1,0.19,0.13,0.08,0.01,0.2,0.83,0.02
1847,0.37,0.31,0.8,0.08,0.14,0.05,0.12,0.01,0.09,0.86,0.11
1848,0.29,0.43,0.63,0.02,0.1366666666666667,0.01,0.05,0.0,0.11,0.89,0.06
1849,0.315,0.596,0.68,0.03,0.18,0.01,0.07,0.0,0.1,0.92,0.03
1850,0.25,0.41,0.54,0.17,0.27,0.06,0.13,0.01,0.23,0.62,0.16
1851,0.2,0.42,0.64,0.1,0.32,0.02,0.15,0.01,0.11,0.88,0.1
1852,0.26,0.51,0.81,0.06,0.31333333333333335,0.19,0.13,0.01,0.36,0.84,0.13
1853,0.265,0.31,0.52,0.02,0.1,0.02,0.04,0.0,0.06,0.86,0.02
1854,0.36,0.42,0.75,0.24,0.21,0.06,0.03,0.04,0.16,0.88,0.09
1855,0.34,0.52,0.75,0.15,0.3,0.03,0.28,0.01,0.26,0.51,0.22
1856,0.37,0.54,0.55,0.14,0.25,0.04,0.24,0.01,0.3,0.78,0.21
1857,0.08,0.46,0.62,0.02,0.09,0.07666666666666667,0.03,0.0,0.01,0.86,0.01
1858,0.3,0.4335,0.59,0.11,0.17,0.08,0.14,0.01,0.18,0.6,0.11
1859,0.26,0.39,0.59,0.08,0.17,0.01,0.15,0.01,0.28,0.92,0.04
1860,0.145,0.13,0.94,0.12,0.01,0.02,0.04,0.0,0.2,0.98,0.01
1861,0.12,0.29,0.69,0.0,0.04,0.0,0.0,0.0,0.01,0.94,0.0
1862,0.43,0.47,0.6,0.16,0.3,0.115,0.26,0.03,0.43,0.68,0.21666666666666665
1863,0.3557142857142857,0.49,0.6,0.03,0.08,0.02,0.05,0.01,0.07,0.83,0.02
1864,0.3675,0.47,0.69,0.03,0.22,0.03,0.06,0.01,0.05,0.9,0.08
1865,0.285,0.48,0.81,0.24,0.27,0.03,0.11,0.01,0.58,0.93,0.15
1866,0.35,0.45,0.51,0.23,0.35,0.14,0.22,0.03,0.35,0.81,0.2
1867,0.15,0.43,0.6,0.02,0.1,0.01,0.01,0.0,0.07,0.72,0.02
1868,0.18,0.54,0.71,0.05,0.04,0.03,0.04,0.0,0.06,0.8,0.01
1869,0.16,0.56,0.66,0.16,0.16,0.08,0.12,0.01,0.22,0.79,0.04
1870,0.29,0.27,0.6,0.25,0.16,0.08,0.15,0.06,0.34,0.845,0.12
1871,0.2783333333333334,0.44,0.67,0.06,0.36,0.06,0.05,0.01,0.25,0.82,0.11
1872,0.04,0.5,0.55,0.02,0.09,0.0,0.0,0.0,0.06,0.99,0.01
1873,0.25,0.445,0.56,0.08,0.16,0.02,0.08,0.01,0.06,0.64,0.07
1874,0.3733333333333333,0.4,0.67,0.16,0.36,0.09,0.17,0.04,0.25,0.66,0.07
1875,0.27,0.38,0.7,0.08,0.23,0.05,0.09,0.0,0.26,0.88,0.06
1876,0.24833333333333335,0.37,0.74,0.06,0.16,0.01,0.03,0.0,0.24,0.8,0.04
1877,0.31,0.5,0.62,0.11,0.25,0.13,0.06,0.0,0.39,0.78,0.09
1878,0.5399999999999999,0.5433333333333333,0.67,0.17,0.26,0.0,0.26,0.01,0.35,0.74,0.13
1879,0.42,0.48,0.67,0.09,0.3066666666666667,0.06,0.17,0.0,0.18,0.65,0.1
1880,0.42,0.59,0.74,0.29,0.31,0.11,0.23,0.04,0.37,0.78,0.14
1881,0.21,0.79,0.51,0.06,0.05,0.07,0.11,0.01,0.36,0.9,0.09
1882,0.28,0.57,0.66,0.17,0.15,0.07,0.12,0.01,0.39,0.78,0.18
1883,0.46,0.44,0.61,0.23,0.16,0.1,0.2,0.01,0.34,0.84,0.13
1884,0.31666666666666665,0.46,0.69,0.1,0.26,0.04,0.12,0.02,0.3,0.66,0.11
1885,0.22,0.53,0.77,0.14,0.38,0.02,0.26,0.02,0.32,0.85,0.1
1886,0.12571428571428572,0.33333333333333326,0.52,0.0,0.13,0.01,0.05,0.0,0.04,0.94,0.05
1887,0.265,0.52,0.72,0.17,0.27,0.11,0.19,0.0,0.27,0.7,0.15
1888,0.37,0.6459999999999999,0.38,0.13,0.22,0.05,0.12,0.01,0.36,0.82,0.21233333333333335
1889,0.4,0.66,0.5,0.14,0.3,0.02,0.23,0.01,0.31,0.17600000000000002,0.14
1890,0.24333333333333332,0.27,0.56,0.11,0.25,0.11,0.19,0.0,0.26,0.52,0.09
1891,0.1733333333333333,0.35,0.5,0.02,0.07,0.03,0.0,0.0,0.0,0.77,0.03
1892,0.33,0.39,0.55,0.11,0.31,0.5,0.07,0.02,0.16,0.7,0.05
1893,0.38,0.45,0.73,0.14,0.34,0.02,0.22,0.02,0.46,0.685,0.17
1894,0.22,0.56,0.53,0.1,0.1725,0.04666666666666666,0.06,0.01,0.18,0.91,0.035
1895,0.21,0.25,0.83,0.04,0.65,0.04,0.5,0.0,0.28,0.8675,0.02
1896,0.31,0.59,0.59,0.1,0.18,0.0,0.1,0.01,0.32,0.44,0.09
1897,0.2275,0.44,0.62,0.02,0.14,0.01,0.05,0.0,0.03,0.91,0.01
1898,0.27,0.48,0.67,0.01,0.17,0.02,0.1,0.01,0.47,0.9,0.05333333333333334
1899,0.36,0.44,0.68,0.1,0.21,0.03,0.14,0.0,0.24,0.84,0.07
1900,0.395,0.54,0.71,0.13,0.395,0.1,0.22,0.02,0.35,0.74,0.29
1901,0.09,0.52,0.59,0.06,0.305,0.055,0.12,0.01,0.17,0.8266666666666667,0.08
1902,0.3357142857142857,0.65,0.71,0.36,0.24571428571428572,0.23,0.33,0.01,0.44,0.75,0.25
1903,0.32,0.6233333333333334,0.59,0.17,0.29,0.14,0.26,0.03,0.41,0.74,0.21333333333333335
